,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
32,,Nikon D610 2485 mm F3545 G ED VR lens kit Near Mint 16513,392366951454,Nikon D610 + 24-85mm F/3.5-4.5G ED VR lens kit -Near Mint- 16513 shots,https://www.ebay.com/itm/Nikon-D610-24-85mm-F-3-5-4-5G-ED-VR-lens-kit-Near-Mint-16513-shots-/392366951454,1099.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,Nikon D610,126.0,6
9,,TOP MINT Nikon AiS Nikkor 28 mm F28 Angle AIS Lens Japan,233358157938,【TOP MINT !】 Nikon Ai-S Nikkor 28mm F2.8 Wide Angle AIS Lens From Japan,https://www.ebay.com/itm/TOP-MINT-Nikon-Ai-S-Nikkor-28mm-F2-8-Wide-Angle-AIS-Lens-Japan-/233358157938,209.99,USD,JP,3323,Lenses,FixedPrice,Used,Ai-s NIKKOR 28mm F/2.8,126.0,20
53,,Nikon AFS DX VR Nikkor 18200 mm f3556 G Near Mint,293222228206,Nikon AF-S DX VR Nikkor 18-200mm f3.5-5.6G Near Mint!,https://www.ebay.com/itm/Nikon-AF-S-DX-VR-Nikkor-18-200mm-f3-5-5-6G-Near-Mint-/293222228206,189.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF-S DX VR Nikkor 18-200mm f3.5-5.6G,125.0,20
5,,Mint Nikon Nikkor Ais Ais 28 mm F28 Wide Angle Hood Japan 582,254305741055,【Near Mint】 Nikon Nikkor Ai-s Ais 28mm F/2.8 Wide Angle w/ Hood from Japan #582,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-Ai-s-Ais-28mm-F-2-8-Wide-Angle-w-Hood-Japan-582-/254305741055,189.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor Ai-s 28mm F/2.8,125.0,20
16,,Mint Nikon Nikkor Ais 50 mm Manual Focus Lens JAPAN 0034,123771206659,【Near Mint 】Nikon Nikkor Ai-s 50mm f/1.4 Manual Focus Lens  from JAPAN 0034,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-Ai-s-50mm-f-1-4-Manual-Focus-Lens-JAPAN-0034-/123771206659,109.9,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Nikkor Ai-s  50mm f/1.4,123.0,20
62,,Nikon Ais Nikkor 50 mm AIS MF Standard Prime Lens Japan,303304162173,"""Excellent+"" Nikon Ai-s Nikkor 50mm f/1.4 AIS MF Standard Prime Lens from Japan",https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-f-1-4-AIS-MF-Standard-Prime-Lens-Japan-/303304162173,143.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NIKKOR Ai-s 50mm f/1.4,123.0,20
93,,Mint Nikon Nikkor Ais 50 mm Manual Focus Lens JAPAN 0034,123771206659,【Near Mint 】Nikon Nikkor Ai-s 50mm f/1.4 Manual Focus Lens  from JAPAN 0034,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-Ai-s-50mm-f-1-4-Manual-Focus-Lens-JAPAN-0034-/123771206659,109.9,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Nikkor Ai-s  50mm f/1.4,123.0,20
77,,Nikon Coolpix P340 camera,262331782973,Nikon Coolpix P340 compact digital camera  *superb *black,https://www.ebay.com/itm/Nikon-Coolpix-P340-compact-digital-camera-superb-black-/262331782973,259.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,Nikon Coolpix A,121.0,6
61,,Nikon Auto Focus AF NIKKOR 50 mm D Lens lens cap HoodExcfrom Japan FS,193120822584,Nikon Auto Focus AF NIKKOR 50mm f/1.4 D Lens lens cap Hood【Exc+++】from Japan F/S,https://www.ebay.com/itm/Nikon-Auto-Focus-AF-NIKKOR-50mm-f-1-4-D-Lens-lens-cap-Hood-Exc-from-Japan-F-S-/193120822584,187.0,USD,JP,3323,Lenses,FixedPrice,Used,AF NIKKOR 50mm f1.4 D,121.0,20
53,,sale TOP MINT Nikon MicroNIKKOR AIS 55 mm f28 MF Lens Japan,333347141016,"""Opening sale"" [TOP MINT] Nikon Micro-NIKKOR AI-S  55mm f/2.8 MF Lens From Japan",https://www.ebay.com/itm/Opening-sale-TOP-MINT-Nikon-Micro-NIKKOR-AI-S-55mm-f-2-8-MF-Lens-Japan-/333347141016,89.99,USD,JP,3323,Lenses,FixedPrice,Used,Micro NIKKOR 55mm f/2.8,120.0,20
90,,Nikon AF Nikkor 50 mm F14 Prime Lens Excellent Japan Tested 3969,153631445863,Nikon AF Nikkor 50mm F/1.4 D Prime Lens Excellent+++ Made in Japan Tested #3969,https://www.ebay.com/itm/Nikon-AF-Nikkor-50mm-F-1-4-D-Prime-Lens-Excellent-Made-Japan-Tested-3969-/153631445863,177.65,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 50mm F/1.4 D,120.0,20
77,,Nikon AF NIKKOR 50 mm Standard Prime lens Near Mint Japan 1447,293235345106,Nikon AF NIKKOR 50mm f/1.4 D Standard Prime lens [Near Mint] from Japan #1447,https://www.ebay.com/itm/Nikon-AF-NIKKOR-50mm-f-1-4-D-Standard-Prime-lens-Near-Mint-Japan-1447-/293235345106,168.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 50mm f/1.4 D,120.0,20
24,,Nikon AFS DX NIKKOR 55300 mm F4556 G ED VR Zoom Lens F Mount 190915f,333335334387,Nikon AF-S DX NIKKOR 55-300mm F4.5-5.6G ED VR Zoom Lens for F Mount #190915f,https://www.ebay.com/itm/Nikon-AF-S-DX-NIKKOR-55-300mm-F4-5-5-6G-ED-VR-Zoom-Lens-F-Mount-190915f-/333335334387,198.0,USD,JP,3323,Lenses,StoreInventory,Used,2197,119.0,20
96,,Mint Nikon Nikkor N Auto 35 mm f14 Non Ai MF Lens japan 614,174043311452,[Near Mint] Nikon Nikkor N Auto 35mm f/1.4 Non Ai MF Lens from japan #614,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-N-Auto-35mm-f-1-4-Non-Ai-MF-Lens-japan-614-/174043311452,299.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor N Auto,119.0,20
73,,Nikon AFS DX NIKKOR 55300 mm F4556 G ED VR Lens Japan 713,133182242809,Nikon AF-S DX NIKKOR 55-300mm F/4.5-5.6 G ED VR Lens From Japan #713,https://www.ebay.com/itm/Nikon-AF-S-DX-NIKKOR-55-300mm-F-4-5-5-6-G-ED-VR-Lens-Japan-713-/133182242809,152.0,USD,JP,3323,Lenses,StoreInventory,Used,2197,119.0,20
4,,Nikon Ai NIKKOR 28 mm Manual Lens,254356194406,[Used] Nikon Ai NIKKOR 28mm f/3.5 Manual Lens,https://www.ebay.com/itm/Used-Nikon-Ai-NIKKOR-28mm-f-3-5-Manual-Lens-/254356194406,33.15,USD,JP,3323,Lenses,FixedPrice,Used,Ai NIKKOR 28mm f/3.5,118.0,20
61,,APP N MINT Nikon Nikkor 28 mm f35 Ai MF Wide Angle 35 mm SLR Lens JAPAN,323836192795,[ APP N MINT ] Nikon Nikkor 28mm f/3.5 Ai MF Wide Angle 35mm SLR Lens from JAPAN,https://www.ebay.com/itm/APP-N-MINT-Nikon-Nikkor-28mm-f-3-5-Ai-MF-Wide-Angle-35mm-SLR-Lens-JAPAN-/323836192795,33.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai Nikkor 28mm f/3.5,118.0,20
16,,N MINT Nikon FA Black 2Lenses AI 4386 mm series E 70210 mm JAPAN 393,312778997400,[N MINT] Nikon FA Black + 2Lenses AI 43-86mm series E 70-210mm From JAPAN #393,https://www.ebay.com/itm/N-MINT-Nikon-FA-Black-2Lenses-AI-43-86mm-series-E-70-210mm-JAPAN-393-/312778997400,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
7,,N Mint Nikon FA Black 35 mm Film Camera Ais AIS 50 mm Lens JAPAN 362,333330641554,[N Mint] Nikon FA Black 35mm Film Camera + Ai-s AIS 50mm f/1.8 Lens JAPAN #362,https://www.ebay.com/itm/N-Mint-Nikon-FA-Black-35mm-Film-Camera-Ai-s-AIS-50mm-f-1-8-Lens-JAPAN-362-/333330641554,275.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
60,,Nikon FA 35 mm SLR Film Camera Body,323913935304,Nikon FA 35mm SLR Film Camera Body Only SN5197933,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN5197933-/323913935304,64.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
90,,Mint Nikon FA 35 mm SLR Film Camera Body uses Japan,392377925994,"[Near Mint+] Nikon FA 35mm SLR Film Camera Body only, few uses, From Japan",https://www.ebay.com/itm/Near-Mint-Nikon-FA-35mm-SLR-Film-Camera-Body-only-few-uses-Japan-/392377925994,179.98,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon FA,116.0,10
10,,Top MintNikon FA 35 mm SLR Film Camera Black Body Japan1534,283625536986,【Top Mint】Nikon FA 35mm SLR Film Camera Black Body from Japan-#1534,https://www.ebay.com/itm/Top-Mint-Nikon-FA-35mm-SLR-Film-Camera-Black-Body-Japan-1534-/283625536986,219.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
32,,Mint Nikon FA 35 mm SLR Film Camera Body uses Japan,392377925994,"[Near Mint+] Nikon FA 35mm SLR Film Camera Body only, few uses, From Japan",https://www.ebay.com/itm/Near-Mint-Nikon-FA-35mm-SLR-Film-Camera-Body-only-few-uses-Japan-/392377925994,179.98,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon FA,116.0,10
87,,NearMINT Nikon FA SLR 35 mm Film Camera Ai 50 mm Lens Japan 5336,264476043791,"""NearMINT"" Nikon FA SLR 35mm Film Camera + Ai 50mm f/1.4 Lens From Japan #5336",https://www.ebay.com/itm/NearMINT-Nikon-FA-SLR-35mm-Film-Camera-Ai-50mm-f-1-4-Lens-Japan-5336-/264476043791,289.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
23,,EXC Nikon FA Black 35 mm SLR Film Camera Body V726,264469649756,[EXC+++] Nikon FA Black 35mm SLR Film Camera Body Only #V726,https://www.ebay.com/itm/EXC-Nikon-FA-Black-35mm-SLR-Film-Camera-Body-Only-V726-/264469649756,98.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FA,116.0,10
34,,Nikon F2 Photomic 35 mm SLR Film Camera Body,264456265387,Nikon F2 Photomic 35mm SLR Film Camera Body Only SN7474612 **Excellent++**,https://www.ebay.com/itm/Nikon-F2-Photomic-35mm-SLR-Film-Camera-Body-Only-SN7474612-Excellent-/264456265387,151.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,115.0,10
57,,EXCELLENT Zenza Bronica EC Nikon NIKKORP C 75 mm f28 1732,264460425695,[EXCELLENT++] Zenza Bronica EC / Nikon NIKKOR-P C 75mm f/2.8 (1732),https://www.ebay.com/itm/EXCELLENT-Zenza-Bronica-EC-Nikon-NIKKOR-P-C-75mm-f-2-8-1732-/264460425695,299.99,USD,JP,15230,Film Cameras,FixedPrice,Used,EC,112.0,10
98,,Exc Nikon SB28 Speed Light Shoe Mount Flash Japan,193134800470,[Exc+++++] Nikon SB-28 Speed Light Shoe Mount Flash from Japan,https://www.ebay.com/itm/Exc-Nikon-SB-28-Speed-Light-Shoe-Mount-Flash-Japan-/193134800470,39.99,USD,JP,48515,Flashes,FixedPrice,Used,Speedlight SB-28,111.0,14
94,,Nikon Speedlight SB28 Shoe Mount Flash Japan 51,383131022901,[Excellent] Nikon Speedlight SB-28 Shoe Mount Flash From Japan #51,https://www.ebay.com/itm/Excellent-Nikon-Speedlight-SB-28-Shoe-Mount-Flash-Japan-51-/383131022901,42.9,USD,JP,48515,Flashes,StoreInventory,Used,Speedlight SB-28,111.0,14
86,,Mint Nikon AF Nikkor 35 mm F2 Angle Lens DX FX Filter Japan,264482732609,[Near Mint+] Nikon AF Nikkor 35mm F2 Wide Angle Lens For DX FX Filter From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-AF-Nikkor-35mm-F2-Wide-Angle-Lens-DX-FX-Filter-Japan-/264482732609,214.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35mm F2,107.0,20
93,,NEAR MINT Nikon Nikonos V Olive UW Film Camera 35 mm F25 New O 659,283613234280,"**NEAR MINT** Nikon Nikonos V Olive UW Film Camera 35mm F/2.5, New O rings #659",https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikonos-V-Olive-UW-Film-Camera-35mm-F-2-5-New-O-rings-659-/283613234280,269.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Underwater Camera,107.0,10
80,,Nikon Nikkor AF MICRO 60 mm F28 D Prime Lens EL2144,283605648811,Nikon Nikkor AF MICRO 60mm F2.8 D Prime Lens #EL2144,https://www.ebay.com/itm/Nikon-Nikkor-AF-MICRO-60mm-F2-8-D-Prime-Lens-EL2144-/283605648811,199.99,USD,JP,3323,Lenses,StoreInventory,Used,AF Micro Nikkor 60mm f/2.8 D,107.0,20
54,,MINT Nikon AF Micro Nikkor 60 mm f28 D Prime Macro Lens Japan 084,133132824462,【MINT】 Nikon AF Micro Nikkor 60mm f/2.8 D Prime Macro Lens From Japan 084,https://www.ebay.com/itm/MINT-Nikon-AF-Micro-Nikkor-60mm-f-2-8-D-Prime-Macro-Lens-Japan-084-/133132824462,208.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro NIKKOR 60mm F2.8 D,106.0,20
65,,Nikon AF Micro Nikkor 60 mm f28 D Auto Focus Lens w Cap Japan FS 3024,274018519541,Nikon AF Micro Nikkor 60mm f2.8 D Auto Focus Lens w/ Cap From Japan F/S #3024,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-60mm-f2-8-D-Auto-Focus-Lens-w-Cap-Japan-F-S-3024-/274018519541,198.38,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Micro Nikkor 60mm f2.8 D,106.0,20
79,,Nikon Nikomat FT 35 mm Film SLR Vintage Camera Set Nikkormat FT Lens,372778599532,Nikon Nikomat FT 35mm Film SLR Vintage Camera Set: Nikkormat FT w/ Lens,https://www.ebay.com/itm/Nikon-Nikomat-FT-35mm-Film-SLR-Vintage-Camera-Set-Nikkormat-FT-w-Lens-/372778599532,75.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikkormat FT,106.0,10
93,,Mint Nikon AF Micro Nikkor 60 mm f28 D Auto Focus w Box Japan FS 4010,274018518663,Mint Nikon AF Micro Nikkor 60mm f2.8 D Auto Focus w/ Box From Japan F/S #4010,https://www.ebay.com/itm/Mint-Nikon-AF-Micro-Nikkor-60mm-f2-8-D-Auto-Focus-w-Box-Japan-F-S-4010-/274018518663,291.76,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Micro Nikkor 60mm f2.8 D,106.0,20
75,,TOP MINT Nikon AF Nikkor 70210 mm f456 Telephoto Zoom Lens Japan 1247,153421300814,"""TOP MINT"" Nikon AF Nikkor 70-210mm f/4-5.6 Telephoto Zoom Lens from Japan #1247",https://www.ebay.com/itm/TOP-MINT-Nikon-AF-Nikkor-70-210mm-f-4-5-6-Telephoto-Zoom-Lens-Japan-1247-/153421300814,59.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 70-210mm f/4-5.6,102.0,20
15,,NEAR MINTNikon AF Nikkor 70210 mm F456 AF Lens AF Japan,173915910318,[NEAR MINT]Nikon AF Nikkor 70-210mm F/4-5.6 AF Lens AF From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-70-210mm-F-4-5-6-AF-Lens-AF-Japan-/173915910318,74.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 70-210mm F/4-5.6,102.0,20
39,,Nikon AF NIKKOR 70210 mm f456 F4056 Zoom Lens Japan,392429235761,Excellent+++++ Nikon AF NIKKOR 70-210mm f/4-5.6 F/4.0-5.6 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-NIKKOR-70-210mm-f-4-5-6-F-4-0-5-6-Zoom-Lens-Japan-/392429235761,59.99,USD,JP,3323,Lenses,StoreInventory,Used,AF Nikkor 70-210mm f4-5.6,102.0,20
48,,MINT Nikon AF NIKKOR 300 mm f4 ED Telephoto Lens wLeather Cap Japan,264454166120,[MINT++] Nikon AF NIKKOR 300mm f/4 ED Telephoto Lens w/Leather Cap from Japan,https://www.ebay.com/itm/MINT-Nikon-AF-NIKKOR-300mm-f-4-ED-Telephoto-Lens-w-Leather-Cap-Japan-/264454166120,294.0,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 300mm F4 ED IF,102.0,20
80,,MINT Nikon AF Nikkor 70210 mm F456 Telephoto Zoom Lens 534,283511885781,**MINT** Nikon AF Nikkor 70-210mm F/4-5.6 Telephoto Zoom Lens #534,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-70-210mm-F-4-5-6-Telephoto-Zoom-Lens-534-/283511885781,79.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 70-210mm F/4-5.6,102.0,20
83,,Nikon AF NIKKOR 70210 mm f456 F4056 Zoom Lens wFilter Japan,392421078563,Nikon AF NIKKOR 70-210mm f/4-5.6 F/4.0-5.6 Zoom Lens w/Filter From Japan,https://www.ebay.com/itm/Nikon-AF-NIKKOR-70-210mm-f-4-5-6-F-4-0-5-6-Zoom-Lens-w-Filter-Japan-/392421078563,54.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 70-210mm f/4-5.6,102.0,20
68,,EXC Nikon AF Nikkor 28105 mm f3545 D Macro Zoom Lens Japan 1878,153640519463,【EXC+++++】 Nikon AF Nikkor 28-105mm f/3.5-4.5 D Macro Zoom Lens from Japan 1878,https://www.ebay.com/itm/EXC-Nikon-AF-Nikkor-28-105mm-f-3-5-4-5-D-Macro-Zoom-Lens-Japan-1878-/153640519463,109.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 28-105mm f/3.5-4.5 D,101.0,20
31,,NIKON AF NIKKOR 300 mm F4 ED Lens Japan Exc 1101A,153527528119,NIKON AF NIKKOR 300mm F4 IF ED Lens From Japan [Exc+++] #1101A,https://www.ebay.com/itm/NIKON-AF-NIKKOR-300mm-F4-IF-ED-Lens-Japan-Exc-1101A-/153527528119,255.0,USD,JP,3323,Lenses,StoreInventory,Used,NIKON AF NIKKOR 300mm F4 IF ED,101.0,20
78,,Nikon AF Micro Nikkor 105 mm F28 D Lens Excellent Japan Tested 4020,153651561588,Nikon AF Micro Nikkor 105mm F/2.8 D Lens Excellent+++ From Japan Tested #4020,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Lens-Excellent-Japan-Tested-4020-/153651561588,217.55,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro Nikkor 105mm F/2.8 D,98.0,20
12,,Nikon AF Micro Nikkor 105 mm F28 D Lens Excellent wBox Japan Tested 3994,153637898268,Nikon AF Micro Nikkor 105mm F/2.8 D Lens Excellent++++ w/Box Japan Tested #3994,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Lens-Excellent-w-Box-Japan-Tested-3994-/153637898268,249.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro Nikkor 105mm F/2.8 D,98.0,20
74,,Mint Nikon AF Micro Nikkor 105 mm F28 D Portrait Macro Lens Filter Japan,264476138139,Mint] Nikon AF Micro Nikkor 105mm F/2.8 D Portrait Macro Lens Filter From Japan,https://www.ebay.com/itm/Mint-Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Portrait-Macro-Lens-Filter-Japan-/264476138139,229.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro Nikkor 105mm F2.8 D,98.0,20
79,,Nikon AF Micro Nikkor 105 mm F28 D Lens Excellent wBox Japan Tested 3994,153637898268,Nikon AF Micro Nikkor 105mm F/2.8 D Lens Excellent++++ w/Box Japan Tested #3994,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Lens-Excellent-w-Box-Japan-Tested-3994-/153637898268,249.9,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Micro Nikkor 105mm F/2.8 D,98.0,20
36,,Nikon 1 camera body 1030 mm lens kit pristine,252045781845,Nikon 1 S1 mirrorless digital camera body w. 10-30mm lens kit *pink *pristine,https://www.ebay.com/itm/Nikon-1-S1-mirrorless-digital-camera-body-w-10-30mm-lens-kit-pink-pristine-/252045781845,368.8,USD,JP,31388,Digital Cameras,StoreInventory,Used,S1,96.0,6
41,,Excellent5Nikon Nikkor 55 mm f28 AIS Lens Japan 271,333325765971,【Excellent+5】Nikon Nikkor 55mm f/2.8 micro AI-S Lens From Japan 271,https://www.ebay.com/itm/Excellent-5-Nikon-Nikkor-55mm-f-2-8-micro-AI-S-Lens-Japan-271-/333325765971,109.9,USD,JP,3323,Lenses,StoreInventory,Used,Micro-Nikkor 55mm f2.8,96.0,20
59,,Nikon AF Nikkor 3570 mm f3345 Zoom Lens Japan,163863531724,[Excellent+++] Nikon AF Nikkor 35-70mm f/3.3-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Zoom-Lens-Japan-/163863531724,21.6,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,96.0,20
78,,Nikon AF Nikkor 3570 mm f3345 Lens Japan,163863514943,[Excellent+] Nikon AF Nikkor 35-70mm f/3.3-4.5 Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Lens-Japan-/163863514943,17.1,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,95.0,20
4,,Nikon AF Nikkor 3570 mm f3345 Lens Japan,163863514943,[Excellent+] Nikon AF Nikkor 35-70mm f/3.3-4.5 Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Lens-Japan-/163863514943,17.1,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF Nikkor 35-70mm f/3.3-4.5,95.0,20
17,,Nikon AF Nikkor ED 300 mm F4 Lens Japan,163603184984,Nikon AF Nikkor ED 300mm F/4 Lens IF Made In Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-ED-300mm-F-4-Lens-IF-Made-Japan-/163603184984,249.0,USD,JP,3323,Lenses,StoreInventory,Used,,94.0,20
53,,Nikon NIKKOR 55200 mm f456 DX G AFS VR SIC ED Lens superb,253126658534,Nikon NIKKOR 55-200mm f/4-5.6 DX G AF-S VR SIC ED Lens *superb *tested,https://www.ebay.com/itm/Nikon-NIKKOR-55-200mm-f-4-5-6-DX-G-AF-S-VR-SIC-ED-Lens-superb-tested-/253126658534,133.0,USD,JP,3323,Lenses,StoreInventory,Used,20050,92.0,20
23,,Nikon F5 35 mm SLR Film Camera Body,254358951800,Nikon F5 35mm SLR Film Camera Body Only SN3056754,https://www.ebay.com/itm/Nikon-F5-35mm-SLR-Film-Camera-Body-Only-SN3056754-/254358951800,91.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,92.0,10
35,,Nikon body AF 35 mm SLR Film Camera,333304644987,Nikon F100 body only AF 35mm SLR Film Camera,https://www.ebay.com/itm/Nikon-F100-body-only-AF-35mm-SLR-Film-Camera-/333304644987,108.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,90.0,10
90,,Mear Mint Nikon Ais AIS Nikkor 200 mm F4 Manual Focus Telephoto JAPAN 428,293235300211,【Mear Mint】 Nikon Ai-s AIS Nikkor 200mm F4 Manual Focus Telephoto  JAPAN #428,https://www.ebay.com/itm/Mear-Mint-Nikon-Ai-s-AIS-Nikkor-200mm-F4-Manual-Focus-Telephoto-JAPAN-428-/293235300211,129.9,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S Nikkor 200mm f4,88.0,20
75,,Nikon COOLPIX P520 181MP Digital Camera Black superb,253811257831,Nikon COOLPIX P520 18.1MP Digital Camera *Black *tested *superb,https://www.ebay.com/itm/Nikon-COOLPIX-P520-18-1MP-Digital-Camera-Black-tested-superb-/253811257831,259.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,Nikon Coolpix P900,88.0,6
84,,NIKON COOLPIX BLACK,253272659478,NIKON COOLPIX B700 BLACK,https://www.ebay.com/itm/NIKON-COOLPIX-B700-BLACK-/253272659478,419.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,Nikon Coolpix P900,88.0,6
41,,Exc5 Nikon New FM2N SLR Black Body AiS NIKKOR 50 mm Prostrap Japan,312763616133,Exc5+ Nikon New FM2N SLR Black Body w/ Ai-S NIKKOR 50mm f1.4 Prostrap from Japan,https://www.ebay.com/itm/Exc5-Nikon-New-FM2N-SLR-Black-Body-w-Ai-S-NIKKOR-50mm-f1-4-Prostrap-Japan-/312763616133,555.5,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon New FM2,88.0,10
23,,Exc NIKON FM2 FM2N 35 mm F2 Ai 4386 mm F35 wFR caps Japan,254173357692,"**Exc+++++** NIKON NEW FM2 FM2N 35mm F/2 Ai 43-86mm F/3.5 w/F,R caps from Japan",https://www.ebay.com/itm/Exc-NIKON-NEW-FM2-FM2N-35mm-F-2-Ai-43-86mm-F-3-5-w-F-R-caps-Japan-/254173357692,522.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon NEW FM2,88.0,10
5,,Nikon AF Nikkor 300 mm f4 ED Telephoto Lens F mount JAPAN,273958534642,Nikon AF Nikkor 300mm f/4 ED Telephoto Lens for F mount from JAPAN,https://www.ebay.com/itm/Nikon-AF-Nikkor-300mm-f-4-ED-Telephoto-Lens-F-mount-JAPAN-/273958534642,328.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Nikkor 300mm f/4 ED Telephoto Lens,86.0,20
6,,Near Mint Nikon FM3A 35 mm SLR Film Camera Body SN 220745 Japan,283550647755,""" Near Mint "" Nikon FM3A 35mm SLR Film Camera Body Only S/N 220745 From Japan",https://www.ebay.com/itm/Near-Mint-Nikon-FM3A-35mm-SLR-Film-Camera-Body-Only-S-N-220745-Japan-/283550647755,592.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FM3A,85.0,10
48,,EX5 Nikon FM3A Black Body EX5 Nikon Ai Nikkor 50 mm lens JP,392371743935,[EX+5] Nikon FM3A Black Body & [EX+5] Nikon Ai Nikkor 50mm f1.4 lens from JP,https://www.ebay.com/itm/EX-5-Nikon-FM3A-Black-Body-EX-5-Nikon-Ai-Nikkor-50mm-f1-4-lens-JP-/392371743935,799.9,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon FM3A,85.0,10
71,,RARE ALMOST UNUSED BOX Nikon FM3A 35 mm SLR Film Camera Body JAPAN,113884381146,【 RARE!!  ALMOST UNUSED in BOX 】 Nikon FM3A 35mm SLR Film Camera Body from JAPAN,https://www.ebay.com/itm/RARE-ALMOST-UNUSED-BOX-Nikon-FM3A-35mm-SLR-Film-Camera-Body-JAPAN-/113884381146,799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon FM3A,85.0,10
