,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition
10,,Exc Nikon Bellows Attachment w release PB63,163849681253,Exc Nikon PB-6 Bellows Focusing Attachment w/ Double release *PB63,https://www.ebay.com/itm/Exc-Nikon-PB-6-Bellows-Focusing-Attachment-w-Double-release-PB63-/163849681253,133.99,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used
13,,Mint Nikon AF Micro Nikkor 105 mm F28 D Portrait Macro Lens Filter Japan,264476138139,Mint] Nikon AF Micro Nikkor 105mm F/2.8 D Portrait Macro Lens Filter From Japan,https://www.ebay.com/itm/Mint-Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Portrait-Macro-Lens-Filter-Japan-/264476138139,229.99,USD,JP,3323,Lenses,StoreInventory,Used
15,,NMINT Box Nikon Tele Converter TCE3ED 3x Lens JAPAN 135,383106801663,[N-MINT in Box] Nikon Tele Converter TC-E3ED 3x Lens From JAPAN #135,https://www.ebay.com/itm/N-MINT-Box-Nikon-Tele-Converter-TC-E3ED-3x-Lens-JAPAN-135-/383106801663,59.99,USD,JP,3323,Lenses,StoreInventory,Used
17,,BOX Nikon FM3A 35 mm SLR Film Camera Body uses Japan,392421025594,"[Mint in BOX] Nikon FM3A 35mm SLR Film Camera Body, very few uses, From Japan",https://www.ebay.com/itm/Mint-BOX-Nikon-FM3A-35mm-SLR-Film-Camera-Body-very-few-uses-Japan-/392421025594,764.98,USD,JP,15230,Film Cameras,FixedPrice,Used
23,,MINTNikon CF20 Leather Semi Camera Case F3 HP Japan 408263,283426192581,【MINT】Nikon CF-20 Leather Semi soft Camera Case for F3 HP From Japan #408263,https://www.ebay.com/itm/MINT-Nikon-CF-20-Leather-Semi-soft-Camera-Case-F3-HP-Japan-408263-/283426192581,44.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used
26,,Mint Nikon AF Zoom NIKKOR 28105 mm f3545 D IF F Mount Lens,163879037871,[Near Mint] Nikon AF Zoom NIKKOR 28-105mm f/3.5-4.5 D IF F Mount Lens,https://www.ebay.com/itm/Near-Mint-Nikon-AF-Zoom-NIKKOR-28-105mm-f-3-5-4-5-D-IF-F-Mount-Lens-/163879037871,89.99,USD,JP,3323,Lenses,StoreInventory,Used
28,,Nikon 35 cm Finder NIPPON KOGAKU Japan 11967,283454894381,Nikon 3.5cm Finder NIPPON KOGAKU [EXCELLENT] from Japan (11967),https://www.ebay.com/itm/Nikon-3-5cm-Finder-NIPPON-KOGAKU-EXCELLENT-Japan-11967-/283454894381,348.0,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used
37,,EXC Nikon L35 AD 35 mm Compact Film Camera f28 AF Lens Japan 1886,153643977437,【EXC+++++】 Nikon L35 AD 35mm Used Compact Film Camera f/2.8 AF Lens Japan 1886,https://www.ebay.com/itm/EXC-Nikon-L35-AD-35mm-Used-Compact-Film-Camera-f-2-8-AF-Lens-Japan-1886-/153643977437,119.99,USD,JP,15230,Film Cameras,StoreInventory,Used
57,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6263785,323926206187,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E  SN6263785,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6263785-/323926206187,21.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
63,,N Mint Nikon Nikkor Ais Ais 50 mm MF Lens JAPAN 020,183931872444,""" N Mint+++ "" Nikon Nikkor Ai-s Ais 50mm f/1.2 MF Lens From JAPAN #020",https://www.ebay.com/itm/N-Mint-Nikon-Nikkor-Ai-s-Ais-50mm-f-1-2-MF-Lens-JAPAN-020-/183931872444,309.99,USD,JP,3323,Lenses,FixedPrice,Used
69,,Nikon 35Ti 35 mm Point Shoot Film Camera Box 23086 F1,143344306405,Nikon 35Ti 35mm Point & Shoot Film Camera With Box #23086 F1,https://www.ebay.com/itm/Nikon-35Ti-35mm-Point-Shoot-Film-Camera-Box-23086-F1-/143344306405,898.2,USD,JP,15230,Film Cameras,FixedPrice,Used
77,,Exc4Tokina SD 70210 mm f456 Macro MF Lens Nikon Mount JAPAN 71,323855174119,【Exc+4】Tokina SD 70-210mm f/4-5.6 Macro MF Lens for Nikon Mount From JAPAN #71,https://www.ebay.com/itm/Exc-4-Tokina-SD-70-210mm-f-4-5-6-Macro-MF-Lens-Nikon-Mount-JAPAN-71-/323855174119,49.99,USD,JP,3323,Lenses,StoreInventory,Used
87,,NMINT Nikon F3 Eye Level 35 mm Film SLR Body JAPAN 417,174038103713,"""N.MINT"" Nikon F3 Eye Level 35mm Film SLR Body From JAPAN 417",https://www.ebay.com/itm/N-MINT-Nikon-F3-Eye-Level-35mm-Film-SLR-Body-JAPAN-417-/174038103713,248.99,USD,JP,15230,Film Cameras,StoreInventory,Used
93,,Nikon NIKKORS Auto 50 mm Ai Nippon Kogaku MF Lens 686,202784111302,Excellent+++ Nikon NIKKOR-S Auto 50mm f/1.4 non Ai Nippon Kogaku MF Lens #686,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-S-Auto-50mm-f-1-4-non-Ai-Nippon-Kogaku-MF-Lens-686-/202784111302,64.0,USD,JP,3323,Lenses,StoreInventory,Used
97,,NEAR MINT Nikon AF NIKKOR 50 mm 1708,254366720819,[NEAR MINT] Nikon AF NIKKOR 50mm f/1.4 D (1708),https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-NIKKOR-50mm-f-1-4-D-1708-/254366720819,149.99,USD,JP,3323,Lenses,FixedPrice,Used
0,,NMINT Nikon F3 Eye Level 35 mm Film SLR Body JAPAN 417,174038103713,"""N.MINT"" Nikon F3 Eye Level 35mm Film SLR Body From JAPAN 417",https://www.ebay.com/itm/N-MINT-Nikon-F3-Eye-Level-35mm-Film-SLR-Body-JAPAN-417-/174038103713,248.99,USD,JP,15230,Film Cameras,StoreInventory,Used
6,,Nikon NIKKORS Auto 50 mm Ai Nippon Kogaku MF Lens 686,202784111302,Excellent+++ Nikon NIKKOR-S Auto 50mm f/1.4 non Ai Nippon Kogaku MF Lens #686,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-S-Auto-50mm-f-1-4-non-Ai-Nippon-Kogaku-MF-Lens-686-/202784111302,64.0,USD,JP,3323,Lenses,StoreInventory,Used
10,,NEAR MINT Nikon AF NIKKOR 50 mm 1708,254366720819,[NEAR MINT] Nikon AF NIKKOR 50mm f/1.4 D (1708),https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-NIKKOR-50mm-f-1-4-D-1708-/254366720819,149.99,USD,JP,3323,Lenses,FixedPrice,Used
13,,Nikon Nikomat FE10 35 mm SLR Film Camera Body,223668445569,Nikon Nikomat FE10 35mm SLR Film Camera Body Only  SN2023580,https://www.ebay.com/itm/Nikon-Nikomat-FE10-35mm-SLR-Film-Camera-Body-Only-SN2023580-/223668445569,25.8,USD,JP,15230,Film Cameras,StoreInventory,Used
14,,NIKON NIKKOR Q Auto 200 mm F4 Lens Good Condition Nikon F Nikon F2 Good Lens,312734963881,"NIKON NIKKOR Q Auto 200mm F4 Lens Good Condition For Nikon F, Nikon F2 Good　Lens",https://www.ebay.com/itm/NIKON-NIKKOR-Q-Auto-200mm-F4-Lens-Good-Condition-Nikon-F-Nikon-F2-Good-Lens-/312734963881,59.9,USD,JP,3323,Lenses,StoreInventory,Used
15,,Problem Nikon F2 35 mm SLR Film Camera Body,254352340566,**Problem** Nikon F2 35mm SLR Film Camera Body Only  SN7752667,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7752667-/254352340566,23.8,USD,JP,15230,Film Cameras,StoreInventory,Used
17,,Unused BOX Nikon MB40 Multi Power Battery Pack F6 Japan 1104,392395026763,[Almost Unused in BOX] Nikon MB-40 Multi Power Battery Pack F6 from Japan #1104,https://www.ebay.com/itm/Almost-Unused-BOX-Nikon-MB-40-Multi-Power-Battery-Pack-F6-Japan-1104-/392395026763,249.9,USD,JP,29967,Battery Grips,StoreInventory,Used
20,,Problem Nikon F2 35 mm SLR Film Camera Body SN7694823,223662696286,**Problem** Nikon F2 35mm SLR Film Camera Body Only SN7694823,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7694823-/223662696286,27.8,USD,JP,15230,Film Cameras,StoreInventory,Used
23,,Nikon F2 35 mm SLR Film Camera Body,254358953142,Nikon F2 35mm SLR Film Camera Body Only  SN7845467,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7845467-/254358953142,23.8,USD,JP,15230,Film Cameras,StoreInventory,Used
24,,Nikon F501 AF SLR Body DATABACK MF19,123898484225,Nikon F-501 AF SLR Body with DATABACK MF-19,https://www.ebay.com/itm/Nikon-F-501-AF-SLR-Body-DATABACK-MF-19-/123898484225,68.0,USD,JP,15230,Film Cameras,StoreInventory,Used
26,,Sharan NIKON F Model Miniature MINOX Camera B02728,133158252298,Sharan NIKON F  Model Miniature MINOX Camera  B02728,https://www.ebay.com/itm/Sharan-NIKON-F-Model-Miniature-MINOX-Camera-B02728-/133158252298,99.0,USD,JP,15230,Film Cameras,StoreInventory,Used
27,,EXCELLENT Nikon Nikonos IV Underwater Camera 35 mm F25 JPN 1143,383031032960,【EXCELLENT+++++】 Nikon Nikonos IV A Underwater Camera w/ 35mm F2.5 From JPN 1143,https://www.ebay.com/itm/EXCELLENT-Nikon-Nikonos-IV-Underwater-Camera-w-35mm-F2-5-JPN-1143-/383031032960,119.99,USD,JP,15230,Film Cameras,StoreInventory,Used
35,,Box Nikon MS12 AA Alkaline Lithium Battery Holder F100 176,372780666546,[Unused in Box] Nikon MS-12 AA Alkaline Lithium Battery Holder for F100 #176,https://www.ebay.com/itm/Unused-Box-Nikon-MS-12-AA-Alkaline-Lithium-Battery-Holder-F100-176-/372780666546,20.0,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used
41,,Nikon 35135 mm f3545 AF Nikkor Macro Lens Japan Exc 467754,123904358007,Nikon 35-135mm f/3.5-4.5 AF Nikkor Macro Lens from Japan [Exc+++] #467754,https://www.ebay.com/itm/Nikon-35-135mm-f-3-5-4-5-AF-Nikkor-Macro-Lens-Japan-Exc-467754-/123904358007,69.0,USD,JP,3323,Lenses,StoreInventory,Used
48,,Nikon Genuine 1st Flash Shoe Nikon F eyelevelphotomic Japan,323780209717,"Nikon Genuine Removable 1st Flash Shoe for Nikon F eyelevel,photomic Japan",https://www.ebay.com/itm/Nikon-Genuine-Removable-1st-Flash-Shoe-Nikon-F-eyelevel-photomic-Japan-/323780209717,9.99,USD,JP,64354,Other Flashes & Flash Accs,FixedPrice,Used
64,,Nikon Ais Nikkor 50 mm AIS Pancake Prime MF Lens Japan 494888,254370997567,Nikon Ai-s Nikkor 50mm f1.8 AIS Pancake Prime MF Lens from Japan 494888,https://www.ebay.com/itm/Nikon-Ai-s-Nikkor-50mm-f1-8-AIS-Pancake-Prime-MF-Lens-Japan-494888-/254370997567,128.0,USD,JP,3323,Lenses,StoreInventory,Used
75,,EXC5 Nikon MB21 Battery Grip Nikon F4 F4S Japan 167,392402849414,[EXC+5] Nikon MB-21 Battery Grip for Nikon F4 F4S from Japan #167,https://www.ebay.com/itm/EXC-5-Nikon-MB-21-Battery-Grip-Nikon-F4-F4S-Japan-167-/392402849414,53.99,USD,JP,29967,Battery Grips,StoreInventory,Used
78,,Nikon Back Door lever BLACK Battery cap Nikon F2 SN361 Excellent,254358283570,Nikon Back Door lever BLACK and Battery cap for Nikon F2 SN361 **Excellent++**,https://www.ebay.com/itm/Nikon-Back-Door-lever-BLACK-and-Battery-cap-Nikon-F2-SN361-Excellent-/254358283570,11.5,USD,JP,30038,Film Camera Parts,StoreInventory,Used
82,,Nikon Nikonos A Film Camera Nikkor 35 mm f25 Lens,333225623493,Nikon Nikonos Ⅳ-A Film Camera / Nikkor 35mm f/2.5 Lens Works properly,https://www.ebay.com/itm/Nikon-Nikonos-A-Film-Camera-Nikkor-35mm-f-2-5-Lens-Works-properly-/333225623493,109.99,USD,JP,15230,Film Cameras,StoreInventory,Used
85,,MINT Nikon F2 S Photomic Black 35 mm film Camera DP2 finder Japan 204,372774878940,【 MINT】 Nikon F2 S Photomic Black 35mm film Camera DP-2 finder From Japan 204,https://www.ebay.com/itm/MINT-Nikon-F2-S-Photomic-Black-35mm-film-Camera-DP-2-finder-Japan-204-/372774878940,249.9,USD,JP,15230,Film Cameras,StoreInventory,Used
86,,Exc Nikon AF Micro Nikkor 105 mm F28 D Fmount wHood Japan,323909111680,"[Exc+++] Nikon AF Micro Nikkor 105mm F2.8 D Fmount w/Hood, from Japan",https://www.ebay.com/itm/Exc-Nikon-AF-Micro-Nikkor-105mm-F2-8-D-Fmount-w-Hood-Japan-/323909111680,231.0,USD,JP,3323,Lenses,FixedPrice,Used
90,,Nikon AP2 Camera Panorama 360 Degree Tripod Head 28105 mm 14283,323912468359,Nikon AP-2 Camera Clicked Panorama 360 Degree Tripod Head 28-105mm 14283,https://www.ebay.com/itm/Nikon-AP-2-Camera-Clicked-Panorama-360-Degree-Tripod-Head-28-105mm-14283-/323912468359,40.18,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used
93,,Nikon NikkorSC Auto 50 mm Non Ai MF Lens JAPAN,372724598032,[Excellent+++] Nikon Nikkor-S.C Auto 50mm f/1.4 Non Ai MF Lens From JAPAN,https://www.ebay.com/itm/Excellent-Nikon-Nikkor-S-C-Auto-50mm-f-1-4-Non-Ai-MF-Lens-JAPAN-/372724598032,49.99,USD,JP,3323,Lenses,FixedPrice,Used
0,,MINT Nikon 200 mm f4 MF Lens Zenza Bronica Japan,303299067304,【MINT】 Nikon Nikkor-P.C 200mm f4 MF Lens for Zenza Bronica from Japan,https://www.ebay.com/itm/MINT-Nikon-Nikkor-P-C-200mm-f4-MF-Lens-Zenza-Bronica-Japan-/303299067304,99.9,USD,JP,3323,Lenses,StoreInventory,Used
3,,Nikon AF NIKKOR 24120 mm F3556 D IF Zoom Lens Exc 90214A,153633413206,Nikon AF NIKKOR 24-120mm F3.5-5.6 D IF Zoom Lens [Exc+++] #90214A,https://www.ebay.com/itm/Nikon-AF-NIKKOR-24-120mm-F3-5-5-6-D-IF-Zoom-Lens-Exc-90214A-/153633413206,100.0,USD,JP,3323,Lenses,FixedPrice,Used
7,,Exc Nikon F2 Eyelevel Silver 35 mm SLR Film Camera Japan,323908222183,*Exc+++++* Nikon F2 Eyelevel Silver 35mm SLR Film Camera From Japan,https://www.ebay.com/itm/Exc-Nikon-F2-Eyelevel-Silver-35mm-SLR-Film-Camera-Japan-/323908222183,249.99,USD,JP,15230,Film Cameras,StoreInventory,Used
13,,Nikon AFS DX Nikkor 1755 mm f28 G ED SWM F JAPAN,352802288651,Excellent+++++ Nikon AF-S DX Nikkor 17-55mm f2.8 G ED SWM IF For F from JAPAN,https://www.ebay.com/itm/Excellent-Nikon-AF-S-DX-Nikkor-17-55mm-f2-8-G-ED-SWM-IF-F-JAPAN-/352802288651,479.0,USD,JP,3323,Lenses,StoreInventory,Used
28,,Nikon Speedlight SB28 Shoe Mount Flash Japan 51,383131022901,[Excellent] Nikon Speedlight SB-28 Shoe Mount Flash From Japan #51,https://www.ebay.com/itm/Excellent-Nikon-Speedlight-SB-28-Shoe-Mount-Flash-Japan-51-/383131022901,42.9,USD,JP,48515,Flashes,StoreInventory,Used
41,,NMINT Nikon Nikonos V Underwater Camera w WNikkor 35 mm F25 Lens JAPAN,392445114691,[N.MINT] Nikon Nikonos V Underwater Camera w/ W-Nikkor 35mm F2.5 Lens from JAPAN,https://www.ebay.com/itm/N-MINT-Nikon-Nikonos-V-Underwater-Camera-w-W-Nikkor-35mm-F2-5-Lens-JAPAN-/392445114691,219.99,USD,JP,15230,Film Cameras,FixedPrice,Used
43,,NIKON Black SLR Film Camera Japan 28,372711915771,[Excellent+++ ] NIKON FE2 Black SLR Film Camera From Japan 28,https://www.ebay.com/itm/Excellent-NIKON-FE2-Black-SLR-Film-Camera-Japan-28-/372711915771,159.9,USD,JP,3323,Lenses,FixedPrice,Used
55,,NEAR MINTNikon MD12 Motor Drive FE FM FM2 Japan 071,143182091658,【NEAR MINT】Nikon MD-12 Motor Drive For FE FM FM2 From Japan #071,https://www.ebay.com/itm/NEAR-MINT-Nikon-MD-12-Motor-Drive-FE-FM-FM2-Japan-071-/143182091658,49.99,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used
62,,Nikon DX AFS NIKKOR 1870 F3545 G Lens japan 492975very,383144992929,Nikon DX AF-S NIKKOR 18-70ｍｍ F/3.5-4.5 G Lens w/cap from japan 492975[very good],https://www.ebay.com/itm/Nikon-DX-AF-S-NIKKOR-18-70-F-3-5-4-5-G-Lens-w-cap-japan-492975-very-good-/383144992929,86.5,USD,JP,3323,Lenses,StoreInventory,Used
86,,Nikon F3 Bottom Cover Plate Vintage SLR Film Camera Parts 494530,254370746766,Nikon F3 Bottom Cover Plate Vintage SLR Film Camera Parts #494530,https://www.ebay.com/itm/Nikon-F3-Bottom-Cover-Plate-Vintage-SLR-Film-Camera-Parts-494530-/254370746766,29.9,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used
96,,NMINTNikon Nikkor SW 65 mm f4 Lens wCopal Shuttr TOYO VIEW Board 491833,264473305617,【N.MINT】Nikon Nikkor SW 65mm f/4 Lens w/Copal 0 Shuttr TOYO VIEW Board 491833,https://www.ebay.com/itm/N-MINT-Nikon-Nikkor-SW-65mm-f-4-Lens-w-Copal-0-Shuttr-TOYO-VIEW-Board-491833-/264473305617,334.08,USD,JP,3323,Lenses,StoreInventory,Used
6,,Nikon F3 T HP 35 mm SLR Film Camera 23780 D4,143387320038,Nikon F3/T HP 35mm SLR Film Camera #23780 D4,https://www.ebay.com/itm/Nikon-F3-T-HP-35mm-SLR-Film-Camera-23780-D4-/143387320038,680.0,USD,JP,15230,Film Cameras,FixedPrice,Used
13,,Nikon F2 Photomic DP1 Black Body 35 mm SLR film Camera Japan 297,202675998751,Excellent Nikon F2 Photomic DP-1 Black Body 35mm SLR film Camera Japan #297,https://www.ebay.com/itm/Excellent-Nikon-F2-Photomic-DP-1-Black-Body-35mm-SLR-film-Camera-Japan-297-/202675998751,138.0,USD,JP,15230,Film Cameras,StoreInventory,Used
16,,Mint wHood Nikon Ais Nikkor 50 mm F18 AIS Pancake Prime MF Japan,133113858084,【Near Mint w/Hood】 Nikon Ai-s Nikkor 50mm F/1.8 AIS Pancake Prime MF From Japan,https://www.ebay.com/itm/Near-Mint-w-Hood-Nikon-Ai-s-Nikkor-50mm-F-1-8-AIS-Pancake-Prime-MF-Japan-/133113858084,125.0,USD,JP,3323,Lenses,FixedPrice,Used
18,,Nikon F Eye Level Finder SN467,264461244974,Nikon F Eye Level Finder  SN467,https://www.ebay.com/itm/Nikon-F-Eye-Level-Finder-SN467-/264461244974,71.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
29,,Nikon F501 35 mm SLR Film Camera Body SN5302197,323910559350,Nikon F501 35mm SLR Film Camera Body Only  SN5302197,https://www.ebay.com/itm/Nikon-F501-35mm-SLR-Film-Camera-Body-Only-SN5302197-/323910559350,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used
30,,Nikon FT2 35 mm SLR Film Camera Body,323926212710,Nikon FT2 35mm SLR Film Camera Body Only SN5088646,https://www.ebay.com/itm/Nikon-FT2-35mm-SLR-Film-Camera-Body-Only-SN5088646-/323926212710,29.8,USD,JP,15230,Film Cameras,StoreInventory,Used
31,,Nikon EM 35 mm SLR Film Camera Body SN6597061,323917017445,Nikon EM 35mm SLR Film Camera Body Only SN6597061,https://www.ebay.com/itm/Nikon-EM-35mm-SLR-Film-Camera-Body-Only-SN6597061-/323917017445,17.8,USD,JP,15230,Film Cameras,StoreInventory,Used
32,,Excellent Nikon NIKKOR AFS VR 24120 mm f3556 G IFED Lens Japan,383146506402,Excellent+++++ Nikon NIKKOR AF-S VR 24-120mm f/3.5-5.6G IF-ED Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-NIKKOR-AF-S-VR-24-120mm-f-3-5-5-6G-IF-ED-Lens-Japan-/383146506402,179.0,USD,JP,3323,Lenses,StoreInventory,Used
35,,EXCELLENTNikon AFS DX Nikkor ED 1855 mm f3556 G II 1039 Japan,372778600079,【EXCELLENT+++++】Nikon AF-S DX Nikkor ED 18-55mm f/3.5-5.6G II 1039 From Japan,https://www.ebay.com/itm/EXCELLENT-Nikon-AF-S-DX-Nikkor-ED-18-55mm-f-3-5-5-6G-II-1039-Japan-/372778600079,49.99,USD,JP,3323,Lenses,StoreInventory,Used
43,,MINTNikon Nikkor Ai 135 mm Manual Focus Telephoto Lens Japan 190984,174019757230,【MINT】Nikon Nikkor Ai 135mm f/2.8 Manual Focus Telephoto Lens From Japan #190984,https://www.ebay.com/itm/MINT-Nikon-Nikkor-Ai-135mm-f-2-8-Manual-Focus-Telephoto-Lens-Japan-190984-/174019757230,169.99,USD,JP,3323,Lenses,StoreInventory,Used
44,,MINT Nikon AiS Nikkor ED 300 mm f45 Telephoto AIS MF Lens JAPAN S146,274006274170,【MINT】 Nikon Ai-S Nikkor ED IF 300mm f4.5 Telephoto AIS MF Lens from JAPAN S146,https://www.ebay.com/itm/MINT-Nikon-Ai-S-Nikkor-ED-IF-300mm-f4-5-Telephoto-AIS-MF-Lens-JAPAN-S146-/274006274170,359.9,USD,JP,3323,Lenses,StoreInventory,Used
50,,Exc Nikon Ais Nikkor 50 mm F12 MF Lens HS12 Hood Japan C623,303276218784,"""Exc+++++"" Nikon Ai-s Nikkor 50mm F/1.2 MF Lens w/ HS-12 Hood From Japan C623",https://www.ebay.com/itm/Exc-Nikon-Ai-s-Nikkor-50mm-F-1-2-MF-Lens-w-HS-12-Hood-Japan-C623-/303276218784,329.0,USD,JP,3323,Lenses,StoreInventory,Used
54,,Nikon D800E 363MP Full Frame DSLR MBD12 Battery Grip,293249248093,Very Good!! Nikon D800E 36.3MP Full Frame DSLR + MB-D12 Battery Grip,https://www.ebay.com/itm/Very-Good-Nikon-D800E-36-3MP-Full-Frame-DSLR-MB-D12-Battery-Grip-/293249248093,649.0,USD,JP,31388,Digital Cameras,StoreInventory,Used
59,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens SN599634 Excellent,223660965479,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN599634 **Excellent+**,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN599634-Excellent-/223660965479,59.8,USD,JP,3323,Lenses,StoreInventory,Used
76,,Nikon DP11 Photomic Finder Nikon F2 A Japan 135,193012683737,【Excellent+++++ 】 Nikon DP-11 Photomic Finder for Nikon F2 A From Japan #135,https://www.ebay.com/itm/Excellent-Nikon-DP-11-Photomic-Finder-Nikon-F2-Japan-135-/193012683737,77.99,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used
85,,Exc Nikon F Photomic 35 mm Silver Body 50 mm Lens Japan,293181226169,"""Exc+++"" Nikon F Photomic 35mm Silver Body w/Non-Ai 50mm f/1.4 Lens Japan #A1621",https://www.ebay.com/itm/Exc-Nikon-F-Photomic-35mm-Silver-Body-w-Non-Ai-50mm-f-1-4-Lens-Japan-A1621-/293181226169,179.99,USD,JP,15230,Film Cameras,StoreInventory,Used
89,,NIKON Ai Nikkor 200 mm f4 MF Telephoto Prime Lens JAPAN,362590003008,[EXCELLENT+++++] NIKON Ai Nikkor 200mm f/4 MF Telephoto Prime Lens from JAPAN,https://www.ebay.com/itm/EXCELLENT-NIKON-Ai-Nikkor-200mm-f-4-MF-Telephoto-Prime-Lens-JAPAN-/362590003008,84.99,USD,JP,3323,Lenses,StoreInventory,Used
96,,Nikon Ai Nikkor 20 mm F4 MF Lens F Mount Hood 190807k,333328845565,Nikon Ai Nikkor 20mm F4 MF Lens for F Mount with Hood #190807k,https://www.ebay.com/itm/Nikon-Ai-Nikkor-20mm-F4-MF-Lens-F-Mount-Hood-190807k-/333328845565,214.39,USD,JP,3323,Lenses,StoreInventory,Used
5,,Problem Nikon F2 35 mm SLR Film Camera Body SN7473322,323928477857,**Problem** Nikon F2 35mm SLR Film Camera Body Only SN7473322,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7473322-/323928477857,39.8,USD,JP,15230,Film Cameras,StoreInventory,Used
14,,Nikon AFS NIKKOR 80200 mm ED IF JAPAN 6466,254364015809,"""Excellent+++"" Nikon AF-S NIKKOR 80-200mm F2.8D ED IF from JAPAN #6466",https://www.ebay.com/itm/Excellent-Nikon-AF-S-NIKKOR-80-200mm-F2-8D-ED-IF-JAPAN-6466-/254364015809,549.99,USD,JP,3323,Lenses,StoreInventory,Used
17,,Sigma 18300 mm F3563 DC MACRO OS HSM Lens Nikon,163587400667,Sigma 18-300mm F3.5-6.3 DC MACRO OS HSM Lens For Nikon,https://www.ebay.com/itm/Sigma-18-300mm-F3-5-6-3-DC-MACRO-OS-HSM-Lens-Nikon-/163587400667,256.52,USD,JP,3323,Lenses,StoreInventory,Used
21,,ExcellentNikon L35 AF Point Shoot Film Camera 35 mm JAPAN 55,401889917245,【Excellent+++++】Nikon L35 AF Point & Shoot Film Camera 35mm From JAPAN 55,https://www.ebay.com/itm/Excellent-Nikon-L35-AF-Point-Shoot-Film-Camera-35mm-JAPAN-55-/401889917245,159.99,USD,JP,15230,Film Cameras,StoreInventory,Used
22,,NIkon Ai nikkor 200 mm F4 MF Lens Japan 4,183969392512,[Excellent+++++] NIkon Ai nikkor 200mm F4 MF Lens From Japan #4,https://www.ebay.com/itm/Excellent-NIkon-Ai-nikkor-200mm-F4-MF-Lens-Japan-4-/183969392512,80.0,USD,JP,3323,Lenses,StoreInventory,Used
24,,Nikon NikkorQ Auto 135 mm Non Ai Lens 639 Japan FS,113868014333,Nikon Nikkor-Q Auto 135mm f/2.8 Non Ai Lens [excellent] #639 from Japan F/S !!,https://www.ebay.com/itm/Nikon-Nikkor-Q-Auto-135mm-f-2-8-Non-Ai-Lens-excellent-639-Japan-F-S-/113868014333,68.0,USD,JP,3323,Lenses,StoreInventory,Used
28,,Nikon FA 35 mm SLR Film Camera w ZoomNikkor 3570 mm f3345 Lens Excellent,333325867822,Nikon FA 35mm SLR Film Camera w Zoom-Nikkor 35-70mm f/3.3-4.5 Lens Excellent,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-w-Zoom-Nikkor-35-70mm-f-3-3-4-5-Lens-Excellent-/333325867822,162.0,USD,JP,15230,Film Cameras,StoreInventory,Used
29,,Nikon NikkorNC Auto 28 mm F2 Ai Convert Lens 23621 G2,163849853169,Nikon Nikkor-N.C Auto 28mm F/2 Ai Convert Lens #23621 G2,https://www.ebay.com/itm/Nikon-Nikkor-N-C-Auto-28mm-F-2-Ai-Convert-Lens-23621-G2-/163849853169,277.2,USD,JP,3323,Lenses,FixedPrice,Used
30,,Nikon AF ZOOM NIKKOR 1835 mm F3545D ED Lens F Mount w Hood 190715f,323914469849,Nikon AF ZOOM NIKKOR 18-35mm F3.5-4.5D IF ED Lens for F Mount w/ Hood #190715f,https://www.ebay.com/itm/Nikon-AF-ZOOM-NIKKOR-18-35mm-F3-5-4-5D-IF-ED-Lens-F-Mount-w-Hood-190715f-/323914469849,240.29,USD,JP,3323,Lenses,StoreInventory,Used
